Label,Text,Standard text,Desc
Knowledge,Applications development,Applications development,"Develop applications based on the design specifications; encompassing coding, testing, debugging, documenting and reviewing and/or refining it across the application development stages in accordance with defined standards for development and security. The complexity of the application may range from a basic application to a context-aware and/or augmented reality application that incorporates predictive behaviour analytics, geo-spatial capabilities and other appropriate algorithms. The technical skill includes the analysis and possibly the reuse, improvement, reconfiguration, addition or integration of existing and/or new application components"
Knowledge,Applications Support and Enhancement,Applications Support and Enhancement,"Provide ongoing technical support and improvements to users of applications. This includes technical guidance and assistance related to the installation and maintenance of applications, fixing and resolution of application problems or disruptions, and response to change requests that will enhance the operations and usage of an application"
Knowledge,AppSec reviews,AppSec,AppSec reviews
Knowledge,Comms/PR/AR integration,AR integration,Comms/PR/AR integration
Knowledge,Architecture design,Architecture design,Architecture design
Knowledge,Architecture for software development,Architecture for software development,Architecture for software development
Knowledge,Artificial Intelligence (AI),Artificial Intelligence (AI),Artificial Intelligence (AI)
Knowledge,Artificial Intelligence Application in Product Development,Artificial Intelligence Application in Product Development,Apply algorithmic and statistical knowledge to integrate Artificial Intelligence into the design and development of a product as well as in maintenance processes
Knowledge,Asset Protection,Asset Protection,Asset Protection
Knowledge,Assurance of restart of accumulated shipments,Assurance of restart of accumulated shipments,Assurance of restart of accumulated shipments
Knowledge,Experience building assurance processes within CI/CD pipelines,Assurance processes within CI/CD pipelines,Experience building assurance processes within CI/CD pipelines
Knowledge,Audit and Compliance,Audit and Compliance,Develop compliance processes and audit strategy for the organisation to review adherence to statutory regulatory and standards. Assessment and enhancement of the thoroughness of compliance and/or governance processes and organisation's internal controls to align with changing compliance standards. This also includes the actual conduct and/or performance of audit activities
Knowledge,Compliance,Audit and Compliance,Audit and Compliance
Knowledge,"Automation (APIs, Bots)",Automation,"Automation (APIs, Bots)"
Knowledge,Automation Management in Product Development,Automation,Oversee automation systems to ensure operation requirements for product development are met as well as propose strategies for automation systems performance improvement
Knowledge,Automotive design,Automotive design,Automotive design
Knowledge,Understanding Automotive Prints and Drawings,Automotive Drawings,Automotive Drawings
Knowledge,Understanding Automotive Prints and Drawings,Automotive Prints,Automotive Prints
Knowledge,Amazon AWS,AWS,AWS
Knowledge,Amazon Web Services (AWS),AWS,AWS
Knowledge,AWS,AWS,AWS
Knowledge,AWS experience,AWS,AWS experience
Knowledge,AWS native technologies,AWS,AWS
Knowledge,AWS serverless,AWS,AWS serverless
Knowledge,AWS tools and services,AWS,AWS tools and services
Knowledge,"Cloud technology knowledge (Google Cloud Platform, AWS)",AWS,"Cloud technology knowledge (Google Cloud Platform, AWS)"
Knowledge,"Experience in at least one of the following: AWS, GCP, Microsoft Azure, or",AWS,"Experience in at least one of the following: AWS, GCP, Microsoft Azure, or"
Knowledge,Axure,Azure,Azure
Knowledge,Azure,Azure,Azure
Knowledge,Azure Cloud Platform,Azure,Experience in Azure Cloud Platform and its services
